Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Right biceps;0,960704;-0,4345703125;-1,76147460938;0,5146484375;17,4942016602;-6,27899169922;-19,5465087891
Left shoulder;Right shoulder;Back pelvis;Front pelvis;0,969683;0,212158203125;0,046630859375;0,1474609375;40,9698486328;22,9415893555;14,2440795898
Belly button;0,976155;0,296142578125;1,1533203125;0,020263671875;34,4696044922;-6,90460205078;-42,3583984375
Sternum;0,977647;1,04174804688;0,123779296875;0,77783203125;-15,3274536133;1,48010253906;-4,44793701172
Head;6,859843;0,885986328125;-0,0625;0,15625;6,40869140625;-17,0135498047;-16,0675048828
Left thigh;0,980538;0,3466796875;-1,35034179688;-0,3125;-20,6680297852;-75,813293457;-101,058959961
Left tibia;0,985643;-0,599609375;-0,818115234375;-0,060302734375;50,7049560547;23,2009887695;-66,0247802734
Left foot;0,987344;0,212158203125;-0,456298828125;0,877685546875;6,14929199219;5,11169433594;6,82830810547
Right thigh;Right tibia;0,990023;0,868408203125;-0,2802734375;-0,21826171875;-14,6179199219;-23,4985351562;-97,4578857422
Right foot;0,992848;0,173583984375;-0,3916015625;0,90576171875;1,81579589844;-0,259399414062;0,411987304688
Left hand;0,994032;0,80029296875;0,287841796875;0,3056640625;85,6857299805;-6,31713867188;6,93511962891
Left forearm;0,995513;0,228515625;-0,979248046875;0,363525390625;45,41015625;-72,5631713867;-82,7102661133
Left biceps;0,996769;0,331787109375;-2,0;0,439697265625;4,34112548828;0,465393066406;-34,3246459961
Right hand;0,999560;0,966796875;-0,141357421875;0,250732421875;2,28881835938;11,7568969727;-0,129699707031
Right forearm;1,000849;0,01123046875;0,1162109375;-0,0146484375;16,4489746094;32,5775146484;9,765625
Right biceps;1,002565;-0,418701171875;-2,0;0,56640625;16,2353515625;-13,6795043945;-12,5350952148
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,011199;0,462158203125;0,18408203125;0,419921875;51,628112793;-42,5415039062;0,495910644531
Belly button;1,012394;0,370849609375;1,28833007812;-0,03466796875;10,3302001953;-45,3338623047;-32,8979492188
Sternum;1,014749;1,30834960938;0,12744140625;1,08935546875;-12,0620727539;13,0081176758;-7,14111328125
Head;6,897197;0,954345703125;-0,065185546875;0,16064453125;11,2762451172;-11,360168457;-10,871887207
Left thigh;1,017234;0,15380859375;-0,972412109375;0,123291015625;21,8887329102;56,6787719727;-118,927001953
Left tibia;1,018416;-0,19189453125;-0,51806640625;0,088134765625;30,3039550781;-20,1721191406;-97,6867675781
Left foot;1,020780;0,147705078125;-0,433837890625;0,88671875;6,55364990234;4,50134277344;6,46209716797
Right thigh;Right tibia;1,023118;0,6953125;-0,068603515625;-0,301513671875;-7,6904296875;-31,982421875;-69,2901611328
Right foot;1,024308;0,1748046875;-0,406982421875;0,897705078125;-1,3427734375;1,05285644531;-0,617980957031
Left hand;1,026617;0,96533203125;0,295654296875;0,40771484375;7,52258300781;-19,9203491211;-1,38854980469
Left forearm;1,027873;0,283203125;-0,747314453125;0,373779296875;42,9153442383;-61,2411499023;-57,9605102539
Left biceps;1,029091;0,099853515625;-2,0;0,511474609375;4,98962402344;9,29260253906;-31,9595336914
Right hand;1,030275;1,18017578125;-0,30224609375;0,276123046875;-19,3099975586;-4,96673583984;-0,0228881835938
Right forearm;1,032629;-0,0361328125;0,045654296875;-0,153076171875;13,4506225586;23,5824584961;9,02557373047
Right biceps;1,033798;-0,467529296875;-1,98974609375;0,516845703125;-6,09588623047;-31,8298339844;0,770568847656
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,039747;1,16455078125;0,3310546875;0,03955078125;-31,1737060547;-61,6149902344;-0,991821289062
Belly button;1,040943;0,61181640625;1,35327148438;0,482421875;6,20269775391;3,26538085938;-24,8870849609
Sternum;1,042152;1,71704101562;0,14794921875;1,37329101562;-10,7879638672;32,341003418;-4,92095947266
Head;6,926183;0,950439453125;-0,085693359375;0,164794921875;17,4942016602;-8,45336914062;-3,99017333984
Left thigh;1,046190;-0,27685546875;-1,2880859375;0,196044921875;-21,5072631836;29,7241210938;-35,3393554688
Left tibia;1,047420;0,3046875;-1,08764648438;0,0283203125;33,576965332;-21,7819213867;-82,2601318359
Left foot;1,048609;0,19140625;-0,429931640625;0,885986328125;4,98199462891;4,38690185547;4,13513183594
Right thigh;Right tibia;1,052174;0,998291015625;-1,17797851562;0,141845703125;-0,213623046875;-30,0064086914;-49,0798950195
Right foot;1,053357;0,188232421875;-0,39794921875;0,907958984375;-1,57165527344;1,70135498047;-1,30462646484
Left hand;1,054577;1,09008789062;0,180908203125;0,451416015625;-15,3884887695;-26,5808105469;-6,88934326172
Left forearm;1,057088;0,25244140625;-0,761962890625;0,38720703125;44,8608398438;-28,678894043;-41,0308837891
Left biceps;1,058285;-0,114501953125;-1,65893554688;0,4169921875;13,9007568359;53,0471801758;-24,6734619141
Right hand;1,059695;1,52685546875;-0,52392578125;0,4140625;-41,1376953125;-7,46154785156;19,7525024414
Right forearm;1,060961;-0,02392578125;-0,009033203125;-0,0791015625;5,60760498047;15,6402587891;13,298034668
Right biceps;1,063398;-0,024169921875;-1,34741210938;0,27783203125;-42,9229736328;-33,8134765625;-8,02612304688
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,069472;1,5869140625;0,365478515625;0,0029296875;-62,5;12,8402709961;-2,28118896484
Belly button;1,070670;0,44384765625;1,60180664062;-0,05859375;-13,4582519531;-11,4135742188;-10,9558105469
Sternum;1,072076;1,99993896484;0,244140625;1,66064453125;-8,16345214844;47,5616455078;-13,4429931641
Head;6,955737;0,93408203125;-0,09619140625;0,156005859375;23,8723754883;-12,6800537109;2,60925292969
Left thigh;1,075745;-0,38330078125;-1,75732421875;0,06396484375;-19,6914672852;-2,24304199219;39,5126342773
Left tibia;1,076937;0,49853515625;-0,611083984375;-0,0927734375;20,5841064453;-5,14984130859;-69,0307617188
Left foot;1,078150;0,175048828125;-0,432373046875;0,8935546875;0,633239746094;2,62451171875;2,86865234375
Right thigh;Right tibia;1,081838;1,23071289062;-0,736083984375;0,213623046875;-8,35418701172;3,95202636719;-52,2003173828
Right foot;1,091554;0,20361328125;-0,3818359375;0,907470703125;0,328063964844;1,56402587891;-0,6103515625
Left hand;1,093181;1,28173828125;0,10498046875;0,56298828125;-3,82232666016;-20,7748413086;-7,27844238281
Left forearm;1,094609;0,207275390625;-0,591552734375;0,347412109375;37,0483398438;-14,8391723633;-23,8723754883
Left biceps;1,101864;-0,049560546875;0,064697265625;-0,030517578125;-5,9814453125;48,4237670898;20,4467773438
Right hand;1,103535;1,69067382812;-0,5947265625;0,476806640625;-3,91387939453;0,991821289062;19,6380615234
Right forearm;1,105047;-0,1953125;-0,549072265625;0,296875;6,97326660156;49,8886108398;25,3295898438
Right biceps;1,106501;0,069091796875;-0,83056640625;0,2021484375;-25,390625;-17,0059204102;23,7808227539
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,118276;1,84155273438;-0,00537109375;0,098876953125;28,2974243164;4,60052490234;4,55474853516
Belly button;1,124353;0,614501953125;1,99993896484;0,052734375;-26,4434814453;3,80706787109;8,19396972656
Sternum;1,125896;1,99993896484;0,135986328125;1,7919921875;-1,20544433594;71,9146728516;-11,6729736328
Head;7,010975;1,12719726562;-0,116455078125;0,16015625;31,982421875;-11,4822387695;8,9111328125
Left thigh;1,129075;-0,2451171875;-2,0;-0,3173828125;-23,3001708984;-80,436706543;125,160217285
Left tibia;1,135092;0,541259765625;-0,8349609375;-0,0966796875;7,38525390625;16,731262207;-46,3104248047
Left foot;1,136616;0,18408203125;-0,425537109375;0,891357421875;-0,556945800781;1,33514404297;0,663757324219
Right thigh;Right tibia;1,139256;1,25390625;0,08837890625;-0,17333984375;-29,8767089844;-25,87890625;9,41467285156
Right foot;1,141706;0,19677734375;-0,390625;0,906494140625;-0,114440917969;1,64031982422;0,0152587890625
Left hand;1,143107;1,54174804688;0,05615234375;0,666015625;23,5824584961;-21,1334228516;-3,95202636719
Left forearm;1,144373;0,22900390625;-0,498291015625;0,30810546875;24,7955322266;-10,6201171875;-15,6784057617
Left biceps;1,145651;-0,09521484375;0,47265625;-0,162109375;11,8255615234;35,3851318359;24,2156982422
Right hand;1,148246;1,77807617188;-0,444091796875;0,470947265625;49,2706298828;11,7721557617;14,5950317383
Right forearm;1,149432;-0,508056640625;-1,12939453125;0,48095703125;7,75146484375;86,2045288086;9,24682617188
Right biceps;1,151764;-0,116455078125;-0,296142578125;0,06982421875;-26,725769043;-13,5726928711;26,985168457
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,158663;1,99993896484;0,337890625;-0,218994140625;-1,04522705078;-31,2423706055;-13,2675170898
Belly button;1,160337;0,84228515625;1,99993896484;0,092041015625;13,3438110352;6,54602050781;18,1884765625
Sternum;1,163216;1,34448242188;0,029541015625;1,2099609375;22,4838256836;101,554870605;0,259399414062
Head;7,043202;1,08520507812;-0,103271484375;0,178955078125;40,6723022461;-7,60650634766;13,6795043945
Left thigh;1,165739;0,7197265625;-2,0;-0,28369140625;-11,6958618164;13,8931274414;140,548706055
Left tibia;1,166966;0,4091796875;-0,947265625;0,012939453125;7,4462890625;-5,34820556641;-33,3938598633
Left foot;1,169360;0,205810546875;-0,4287109375;0,89208984375;-1,46484375;-0,1220703125;0,465393066406
Right thigh;Right tibia;1,171795;1,50634765625;-0,522216796875;-0,183349609375;-21,6903686523;-29,4647216797;81,0623168945
Right foot;1,173029;0,228515625;-0,392578125;0,9111328125;1,93786621094;0,602722167969;-0,8544921875
Left hand;1,175459;1,93188476562;0,115966796875;0,75439453125;32,1578979492;-16,1514282227;10,5285644531
Left forearm;1,176643;0,245849609375;-0,424560546875;0,215576171875;4,32586669922;32,5698852539;-4,65393066406
Left biceps;1,177817;-0,075439453125;0,28369140625;-0,198974609375;31,2347412109;-0,228881835938;-6,07299804688
Right hand;1,178992;1,79858398438;-0,296875;0,43603515625;47,5311279297;-0,411987304688;2,53295898438
Right forearm;1,181360;-0,8095703125;-2,0;0,772216796875;-1,84631347656;87,1887207031;-35,7666015625
Right biceps;1,182539;0,041748046875;0,23193359375;-0,09765625;-50,7049560547;-31,6543579102;28,9993286133
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,188587;1,99993896484;0,894775390625;-0,19287109375;-21,110534668;10,9939575195;-8,41522216797
Belly button;1,189757;0,921875;1,99993896484;-0,22509765625;40,0924682617;-18,5546875;7,95745849609
Sternum;1,190941;0,36669921875;0,1435546875;0,18701171875;-1,41143798828;10,7269287109;10,1852416992
Head;7,072775;1,08374023438;-0,07666015625;0,22119140625;46,1273193359;-10,9176635742;16,9677734375
Left thigh;1,194483;-0,1201171875;-1,80322265625;0,3369140625;-5,79071044922;79,719543457;122,87902832
Left tibia;1,195733;0,2666015625;-1,03955078125;-0,05126953125;6,45446777344;-3,73077392578;-23,4985351562
Left foot;1,196947;0,157958984375;-0,429931640625;0,882080078125;2,00653076172;1,55639648438;2,31170654297
Right thigh;Right tibia;1,200592;1,78930664062;-1,42456054688;0,022216796875;10,8489990234;9,83428955078;164,169311523
Right foot;1,201772;0,201904296875;-0,364501953125;0,912353515625;2,05230712891;0,18310546875;-1,77001953125
Left hand;1,202962;1,99993896484;0,142333984375;0,72607421875;39,2608642578;11,1999511719;24,9557495117
Left forearm;1,205631;0,25732421875;-0,625732421875;0,203125;-12,1459960938;45,6695556641;9,36126708984
Left biceps;1,206941;-0,03271484375;0,0185546875;-0,122314453125;29,8690795898;-11,8637084961;-11,4974975586
Right hand;1,208205;1,935546875;-0,170166015625;0,40478515625;34,538269043;-11,1923217773;-14,5874023438
Right forearm;1,209414;-0,7490234375;-1,271484375;0,790283203125;-9,88006591797;54,4738769531;-15,1672363281
Right biceps;1,211950;0,111083984375;-0,055908203125;-0,134033203125;-36,7965698242;-14,1906738281;8,22448730469
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,217868;1,99993896484;0,398193359375;-0,11376953125;28,3966064453;53,5888671875;10,3302001953
Belly button;1,219051;0,7861328125;1,8232421875;-0,50732421875;43,45703125;12,0544433594;19,9966430664
Sternum;1,220238;-0,1181640625;0,076904296875;-0,079833984375;-27,0462036133;48,9044189453;16,6091918945
Head;7,100289;1,64477539062;-0,111572265625;0,221435546875;52,9632568359;5,72967529297;26,4434814453
Left thigh;1,223916;0,0224609375;-0,984375;0,427978515625;10,6201171875;102,516174316;100,509643555
Left tibia;1,225130;0,264404296875;-0,900146484375;-0,06298828125;2,72369384766;4,52423095703;-21,7437744141
Left foot;1,226315;0,20361328125;-0,447265625;0,885986328125;-4,05120849609;-6,15692138672;-5,99670410156
Right thigh;Right tibia;1,229840;0,862060546875;-2,0;0,75439453125;48,8586425781;59,5779418945;187,088012695
Right foot;1,231034;0,098876953125;-0,37744140625;0,91796875;-7,28607177734;1,14440917969;2,60925292969
Left hand;1,232206;1,99993896484;0,10791015625;0,718017578125;54,7561645508;29,4494628906;26,1917114258
Left forearm;1,233380;0,274169921875;-0,971435546875;0,31005859375;-15,1290893555;25,4058837891;6,98852539062
Left biceps;1,235871;0,142822265625;0,050537109375;0,01318359375;16,4642333984;-23,8800048828;-5,11169433594
Right hand;1,237068;1,94311523438;-0,19580078125;0,33447265625;-1,51824951172;-17,0822143555;-32,6232910156
Right forearm;1,238283;-0,906982421875;-1,58740234375;1,0263671875;1,38854980469;-72,75390625;25,2532958984
Right biceps;1,239493;0,11181640625;-0,108154296875;-0,08447265625;-12,8936767578;3,45611572266;1,04522705078
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,256845;1,99993896484;0,00927734375;-0,057373046875;16,9372558594;31,1508178711;-14,2974853516
Belly button;1,267453;-0,176025390625;-0,010009765625;-0,593994140625;-63,5223388672;5,67626953125;44,2886352539
Sternum;1,269176;-0,44140625;-0,08544921875;-0,36474609375;13,8320922852;0,785827636719;24,4140625
Head;7,142980;0,94384765625;0,068359375;0,322998046875;49,674987793;2,02941894531;22,9110717773
Left thigh;1,272244;0,5703125;0,3701171875;-0,25244140625;-28,2897949219;-22,6364135742;102,027893066
Left tibia;1,275468;0,290771484375;-0,9560546875;-0,076904296875;-4,17327880859;13,8244628906;-20,393371582
Left foot;1,280226;0,23193359375;-0,4287109375;0,892822265625;-5,66864013672;-7,08770751953;-1,89208984375
Right thigh;Right tibia;1,283342;-0,2451171875;-1,73364257812;0,560791015625;29,4189453125;162,712097168;154,472351074
Right foot;1,286251;0,252685546875;-0,383544921875;0,901123046875;-4,05120849609;-0,801086425781;-1,65557861328
Left hand;1,289559;1,99993896484;0,188720703125;0,680419921875;58,1741333008;28,7094116211;24,6658325195
Left forearm;1,291368;0,274658203125;-1,29272460938;0,354248046875;-19,3939208984;3,72314453125;3,06701660156
Left biceps;1,292841;0,143310546875;0,049072265625;0,037109375;11,360168457;10,368347168;-14,3814086914
Right hand;1,295988;1,80712890625;-0,427734375;0,296142578125;8,18634033203;-15,3274536133;-40,771484375
Right forearm;1,297219;-0,2939453125;-0,877197265625;0,80224609375;-24,040222168;-43,8537597656;30,6930541992
Right biceps;1,298389;0,068603515625;-0,068603515625;-0,0341796875;-4,61578369141;12,9241943359;-1,220703125
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,304806;0,6865234375;0,10791015625;-0,427978515625;-16,716003418;59,0057373047;28,1066894531
Belly button;1,305984;-0,388427734375;-0,133056640625;0,36083984375;-73,8754272461;-79,0863037109;45,0897216797
Sternum;1,308467;0,15771484375;-0,027099609375;0,052001953125;6,67572021484;28,1600952148;3,28826904297
Head;7,187658;0,923828125;0,130126953125;0,39697265625;37,712097168;8,55255126953;8,85009765625
Left thigh;1,310780;0,4052734375;-0,031005859375;0,1455078125;42,4880981445;17,9977416992;-49,9038696289
Left tibia;1,312145;0,3193359375;-0,92578125;-0,129150390625;-6,30187988281;15,8233642578;-19,3099975586
Left foot;1,314601;0,16259765625;-0,396728515625;0,891357421875;-3,02124023438;-4,65393066406;2,50244140625
Right thigh;Right tibia;1,317096;0,456787109375;-0,37841796875;-0,775634765625;52,4749755859;228,622436523;165,298461914
Right foot;1,318287;0,168212890625;-0,4091796875;0,901123046875;-8,7890625;-6,53076171875;-2,12860107422
Left hand;1,321177;1,99096679688;0,41845703125;0,525634765625;28,1600952148;28,2135009766;15,7775878906
Left forearm;1,322407;0,72900390625;-2,0;0,7607421875;-19,8516845703;2,28118896484;11,7950439453
Left biceps;1,323633;0,1240234375;-0,009521484375;0,00341796875;14,3661499023;27,7099609375;-19,4854736328
Right hand;1,324838;1,32983398438;-0,375;0,280029296875;34,5993041992;-0,129699707031;-33,7371826172
Right forearm;1,327366;-0,584228515625;-1,07543945312;0,658203125;-13,4658813477;-21,0876464844;-7,2021484375
Right biceps;1,328562;0,058837890625;-0,077392578125;-0,03759765625;2,40325927734;7,11059570312;18,2647705078
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,334484;-0,432861328125;0,39697265625;0,09228515625;61,2640380859;130,439758301;15,8309936523
Belly button;1,335711;-0,2451171875;-0,595458984375;0,20166015625;19,8593139648;40,5426025391;-10,2386474609
Sternum;1,336898;0,1669921875;0,087646484375;0,07666015625;8,03375244141;-18,3868408203;5,46264648438
Head;7,219206;1,26440429688;0,117431640625;0,36376953125;22,9110717773;0,114440917969;-1,75476074219
Left thigh;1,340783;-0,04248046875;-0,1376953125;-0,04443359375;-20,378112793;-3,44848632812;-28,1066894531
Left tibia;1,341990;0,342529296875;-0,897705078125;-0,024169921875;-8,22448730469;19,6762084961;-19,9203491211
Left foot;1,343233;0,1201171875;-0,39013671875;0,89892578125;-16,4108276367;-8,056640625;-7,98797607422
Right thigh;Right tibia;1,346857;-0,0751953125;-0,104248046875;-0,364501953125;-4,24194335938;192,520141602;10,3073120117
